id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,c_charges,c_charge_degrees,r_custody_in_days,r_charges,r_charge_degrees,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a
1,Male,African-American,24,Single,0,0,0,1,1,0,0.0,Burglary Structure Unoccup,(F3),24.0,"Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia","(M1),(M1)",217.0,133.0,1,-2.03,Low,4,-0.62,Low,4,13,Low,1
1,Male,Hispanic,25,Single,0,1,0,6,0,0,2.0,Driving While License Revoked,(F3),,,,,2.0,1,-1.85,Medium,5,-0.85,Low,3,15,Low,1
1,Female,African-American,38,Single,0,0,0,2,0,0,40.0,Uttering a Forged Instrument,(F3),,,,327.0,40.0,2,-2.75,Low,2,-0.34,Medium,7,18,Low,3
1,Male,African-American,60,Single,0,0,0,0,0,0,218.0,Att Burgl Struc/Conv Dwel/Occp,(F3),,,,,218.0,1,-3.03,Low,1,-1.45,Low,1,23,Medium,5
1,Male,Caucasian,24,Single,0,0,0,3,1,0,7.0,"Aggravated Battery / Pregnant,Resist/Obstruct W/O Violence","(F2),(M1)",,"Oper Motorcycle W/O Valid DL,Fail Change Address On Veh Reg,Careless Driving,Mcycle W/O Eye Protection,Mcycle No/Imp Rearview Mirror,Fail to Submit Insurance W/I 24 hours,License Not Carried Exhibited,Fail To Change Address On DL","(M2),(M2),(0),(0),(0),(0),(0),(0)",,7.0,1,-1.98,Low,4,-0.39,Medium,5,17,Low,2
1,Male,Other,43,Married,0,0,0,2,0,0,,"Driving License Suspended,Expired DL More Than 6 Months,Fail To Stop Steady Red Signal","(M2),(M2),(0)",,,,,,1,-3.03,Low,1,-1.21,Low,2,16,Low,2
1,Male,African-American,30,Single,0,0,0,1,0,0,2.0,Battery,(M1),,,,,2.0,2,-1.65,Medium,6,-0.65,Low,4,19,Low,3
1,Male,African-American,36,Single,0,0,0,7,0,0,7.0,Aggravated Battery / Pregnant,(F2),,,,202.0,106.0,4,-0.9,High,9,0.85,High,10,31,High,9
1,Male,Hispanic,41,Single,0,0,0,0,0,0,,"Poss Unlaw Issue Id,Crim Use of Personal ID Info,Speeding (Speed Not Indicated)","(F3),(F3),(0)",,,,,,1,-3.54,Low,1,-2.03,Low,1,12,Low,1
1,Female,Caucasian,43,Significant Other,0,0,0,0,0,0,30.0,Battery,(M1),,,,,30.0,2,-3.23,Low,1,-0.53,Medium,6,24,Medium,6
1,Male,Hispanic,48,Married,0,0,0,1,0,0,6.0,Battery,(M1),,,,,6.0,1,-3.79,Low,1,-2.25,Low,1,19,Low,3
1,Male,Caucasian,50,Separated,0,0,0,3,0,0,6.0,"Traffick Oxycodone     4g><14g,Deliver Alprazolam,Del Oxycodone 1000FT School","(F1),(F3),(F1)",,,,1945.0,6.0,3,-2.13,Low,4,0.4,High,9,28,High,8
1,Male,Other,54,Married,0,0,0,0,0,0,0.0,Battery,(M1),,,,,0.0,1,-3.67,Low,1,-2.37,Low,1,14,Low,1
1,Male,African-American,45,Single,0,0,0,1,0,0,2.0,Battery,(M1),,,,,2.0,1,-3.47,Low,1,-1.9,Low,1,13,Low,1
1,Male,African-American,45,Single,0,0,0,2,0,0,2.0,"Burglary Dwelling Assault/Batt,Tampering with a Victim,Battery","(F7),(F1),(M1)",,,,460.0,2.0,1,-3.33,Low,1,-1.6,Low,1,14,Low,1
1,Male,Other,36,Single,0,0,0,0,0,0,4.0,"Driving While License Revoked,Unlawf Use Temptag More 7 Days","(F3),(0)",,,,,4.0,1,-2.67,Low,2,-0.54,Low,4,22,Medium,5
1,Male,Caucasian,31,Single,0,0,0,1,1,0,0.0,"Driving Under The Influence,Fail To Use Designated Lane,Following Too Closely","(M1),(0),(0)",5.0,,"(F3),(M1),(M1)",,0.0,1,-3,Low,1,-1.69,Low,1,13,Low,1
1,Male,African-American,40,Single,0,0,0,0,0,0,2.0,Battery,(M1),,,,,2.0,1,-3.25,Low,1,-1.74,Low,1,15,Low,1
1,Male,Caucasian,50,Divorced,0,0,0,1,0,0,2.0,"RICO(Racket Influ Corup Org),Crim Conspiracy 2nd Deg Felony","(F1),(F2)",,,,,2.0,1,-4.01,Low,1,-2.46,Low,1,15,Low,1
1,Female,Hispanic,47,Married,0,0,0,0,0,0,7.0,"Dealing in Stolen Property,False Ownership Info/Pawn Item,Grand Theft of the 2nd Degree,Dealing in Stolen Property,False Ownership Info/Pawn Item","(F2),(F2),(F2),(F2),(F2)",,,,,7.0,1,-3.66,Low,1,-2.06,Low,1,12,Low,1
1,Female,Other,26,Single,0,0,0,1,0,0,1.0,Battery,(M1),,,,,0.0,2,-2,Low,4,-0.53,Medium,6,23,Medium,6
1,Female,Caucasian,42,Single,0,0,0,0,0,0,1.0,Felony Petit Theft,(F3),,,,2232.0,6.0,3,-2.41,Low,3,-0.13,High,8,23,Medium,6
1,Male,African-American,41,Single,0,0,0,7,0,0,1.0,Welfare Fraud,(F3),,,,,1.0,1,-3.09,Low,1,-0.67,Low,4,21,Low,4
1,Male,Caucasian,34,Single,0,0,1,5,1,0,0.0,"Poss3,4 Methylenedioxymethcath,Possession Of Heroin,Possession Of Alprazolam,Carrying A Concealed Weapon","(F3),(F3),(F3),(M1)",108.0,"Dealing in Stolen Property,False Ownership Info/Pawn Item,Grand Theft in the 3rd Degree","(F2),(F3),(F3)",169.0,0.0,2,-1.85,Medium,5,-0.23,Medium,6,17,Low,2
1,Female,Caucasian,46,Divorced,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.87,Low,1,-2.35,Low,1,14,Low,1
1,Male,Caucasian,26,Single,0,0,0,1,0,0,45.0,"Dealing in Stolen Property,Grand Theft in the 3rd Degree","(F2),(F3)",,,,,45.0,3,-1.72,Medium,6,0.34,High,9,20,Low,3
1,Female,Caucasian,28,Single,0,0,0,0,0,0,2.0,Possession of Cocaine,(F3),,,,,17.0,2,-2.32,Low,3,-0.37,Medium,6,19,Low,3
1,Male,African-American,27,Significant Other,0,0,0,1,0,0,1.0,Battery,(M2),,,,,1.0,1,-2.81,Low,2,-1.18,Low,2,15,Low,1
1,Male,African-American,30,Single,0,0,0,1,0,0,48.0,Murder in 2nd Degree,(F1),,,,,48.0,1,-2.78,Low,2,-1.41,Low,1,11,Low,1
1,Male,Caucasian,23,Single,0,0,2,2,1,0,0.0,"Pos Cannabis W/I/D/S Near Worsh,Possess Cannabis/20 Grams Or Less,Neglect Child / No Bodily Harm","(F2),(M1),(F3)",10.0,"Prowling/Loitering,Ped Fail To Cross In X-Walk","(M2),(0)",,10.0,4,-0.86,High,9,0.57,High,9,17,Low,2
1,Female,Hispanic,37,Married,0,0,0,0,1,0,1.0,Battery,(M1),1.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Vehicle Damage Road Surface,Expired Tag/Infraction","(M1),(M1),(0),(0)",,1.0,1,-3.43,Low,1,-2,Low,1,19,Low,3
1,Male,Hispanic,26,Single,0,0,0,0,0,0,419.0,Burglary Unoccupied Dwelling,(M1),,,,,419.0,1,-1.88,Medium,5,-0.94,Low,3,23,Medium,5
1,Male,Hispanic,35,Single,0,0,0,5,0,0,0.0,"Reckless Driving,Refuse Submit Blood/Breath Test,Expired Tag/Infraction,Improper Change Of Lanes,Unlawful Speed (Requires Speeds)-Driver","(M2),(M1),(0),(0),(0)",,,,,0.0,1,-3.06,Low,1,-1.19,Low,2,18,Low,3
1,Male,Caucasian,21,Single,0,0,1,1,1,0,49.0,"Burglary Conveyance Unoccup,Burglary Conveyance Unoccup,Burglary Conveyance Unoccup,Possession Burglary Tools,Criminal Mischief,Criminal Mischief,Criminal Mischief","(F3),(F3),(F3),(F3),(F3),(F3),(F3)",202.0,"Burglary Unoccupied Dwelling,Possess Drug Paraphernalia,Petit Theft","(F2),(M1),(M2)",,49.0,2,-1.32,Medium,7,-0.31,Medium,6,13,Low,1
1,Male,African-American,45,Single,0,0,0,1,0,0,62.0,"Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree","(F2),(F3)",,,,,211.0,4,-1.22,High,8,0.56,High,9,41,High,10
1,Female,African-American,22,Single,0,1,0,2,1,0,35.0,Battery,(M1),10.0,Possess Cannabis/20 Grams Or Less,(M1),,35.0,4,-1.15,High,8,0.12,High,8,16,Low,2
1,Female,Caucasian,22,Single,0,0,1,5,0,0,14.0,"Possession Of Alprazolam,Possess Cannabis/20 Grams Or Less,Fnt St Pass/Ovr 18/Stbelt","(F3),(M1),(0)",,,,,1.0,3,-1.98,Low,4,0.39,High,9,26,Medium,7
1,Male,African-American,29,Single,0,0,0,6,1,0,36.0,"Possession of Cocaine,Possess Drug Paraphernalia,Prowling/Loitering","(F3),(M1),(M2)",22.0,"Possession of Cocaine,Possess Drug Paraphernalia","(F3),(M1)",,22.0,3,-2.17,Low,4,0.22,High,8,22,Medium,5
1,Female,African-American,32,Single,0,0,0,3,0,0,34.0,Poss Pyrrolidinovalerophenone,(F3),,,,,1.0,2,-2.67,Low,2,-0.31,Medium,7,26,Medium,7
1,Male,Caucasian,43,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.55,Low,1,-2.09,Low,1,12,Low,1
1,Female,African-American,30,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.94,Low,2,-1.6,Low,2,16,Low,2
1,Male,Caucasian,45,Separated,0,0,0,3,1,1,93.0,Battery,(M1),,Battery,(M1),,5.0,1,-2.92,Low,2,-0.98,Low,3,25,Medium,6
1,Female,African-American,24,Single,0,0,0,2,0,0,1.0,Forging Bank Bills/Promis Note,(F3),,,,,5.0,1,-2.04,Low,4,-0.86,Low,4,12,Low,1
1,Male,Caucasian,31,Single,0,0,0,4,1,0,29.0,"Felony Battery w/Prior Convict,Felony Battery w/Prior Convict","(F3),(F3)",4.0,Viol Injunct Domestic Violence,(M1),,44.0,4,-1.02,High,8,0.13,High,8,21,Low,4
1,Male,Caucasian,56,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-4.24,Low,1,-2.69,Low,1,13,Low,1
1,Male,African-American,42,Single,0,0,0,19,0,0,6.0,"Deliver Cocaine,Deliver Cocaine","(F2),(F2)",,,,290.0,272.0,4,-0.51,High,10,0.13,High,8,27,Medium,7
1,Female,Hispanic,44,Married,0,0,0,4,1,0,0.0,"Battery on Law Enforc Officer,Battery on Law Enforc Officer,Disorderly Intoxication,Resist/Obstruct W/O Violence,Assault On Law Enforc Officer","(F3),(F3),(M2),(M1),(M1)",16.0,"Driving License Suspended,Careless Driving","(M2),(0)",,16.0,1,-3.7,Low,1,-1.14,Low,3,15,Low,1
1,Male,African-American,21,Single,0,0,0,0,0,0,0.0,"Grand Theft in the 3rd Degree,Uttering Forged Bills,Attempt/Solicitation/Conspiracy","(F3),(F3),(M1)",,,,,0.0,3,-0.84,High,9,0.08,Medium,7,15,Low,1
1,Male,African-American,24,Single,0,4,0,14,1,1,180.0,"Grand Theft (Motor Vehicle),Possession of Cocaine,Possess Cannabis/20 Grams Or Less,Operating W/O Valid License","(F3),(F3),(M1),(M2)",,Robbery,(F2),1828.0,180.0,4,-0.47,High,10,1.01,High,10,19,Low,3
1,Male,African-American,38,Married,0,0,0,11,0,0,18.0,Felony Batt(Great Bodily Harm),(F3),,,,,18.0,2,-2.66,Low,2,-0.23,Medium,6,16,Low,2
1,Male,African-American,51,Married,0,0,0,22,1,0,35.0,"Felony Battery w/Prior Convict,Unlaw Use False Name/Identity,Battery","(F3),(M1),(M1)",145.0,"Possession of Cocaine,Possess Cannabis/20 Grams Or Less","(F3),(M1)",720.0,35.0,3,-2.56,Low,2,0.55,High,9,26,Medium,7
1,Male,Caucasian,22,Single,0,0,0,0,0,0,1.0,Agg Battery Grt/Bod/Harm,(F2),,,,,1.0,1,-1.74,Medium,5,-0.9,Low,3,13,Low,1
1,Male,African-American,28,Single,0,0,0,5,0,0,1.0,Battery,(M1),,,,302.0,1.0,3,-1.6,Medium,6,0.12,High,8,25,Medium,6
1,Male,Caucasian,33,Single,0,0,0,3,0,0,315.0,"Burglary Dwelling Assault/Batt,Battery,Resist/Obstruct W/O Violence","(F7),(M1),(M1)",,,,,315.0,1,-2.02,Low,4,-0.45,Medium,5,23,Medium,5
1,Male,African-American,47,Single,0,0,1,19,1,0,212.0,"Possession of Cocaine,Att Tamper w/Physical Evidence","(F3),(F3)",153.0,"Possession of Cocaine,Possession Of Diazepam,Possession of Hydromorphone,Possession Of Alprazolam,Possession of Hydrocodone,Possession Of Clonazepam,Poss of Ethylone W/I/D/S,Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia","(F3),(F3),(F3),(F3),(F3),(F3),(F3),(M1),(M1)",630.0,212.0,3,-2.31,Low,3,0.11,High,8,20,Low,3
1,Male,African-American,51,Single,0,0,0,0,1,0,30.0,Viol Injunct Domestic Violence,(M1),1.0,Resist/Obstruct W/O Violence,(M1),,30.0,1,-2.95,Low,1,-0.74,Low,4,24,Medium,6
1,Male,Caucasian,25,Single,0,0,0,1,0,0,42.0,Battery,(M1),,,,,4.0,1,-2.08,Low,4,-0.91,Low,3,16,Low,2
1,Male,Caucasian,55,Divorced,0,0,0,0,0,0,8.0,Battery,(M1),,,,,8.0,1,-3.74,Low,1,-1.94,Low,1,18,Low,3
1,Male,Hispanic,53,Single,0,0,0,1,0,0,1.0,"Driving While License Revoked,Speed Con/Zone No Worker/Equip","(F3),(0)",,,,,0.0,1,-4.08,Low,1,-2.27,Low,1,20,Low,3
1,Male,African-American,30,Married,0,0,0,0,0,0,2.0,Grand Theft in the 3rd Degree,(F3),,,,,2.0,1,-3,Low,1,-1.69,Low,1,15,Low,1
1,Male,Hispanic,31,Married,0,0,0,0,0,0,2.0,"Child Abuse,Battery","(M1),(M1)",,,,,2.0,1,-3.07,Low,1,-1.44,Low,1,15,Low,1
1,Male,Caucasian,33,Single,0,0,0,0,1,1,0.0,Possession of Cocaine,(F3),28.0,Battery,(M1),,28.0,2,-2.4,Low,3,-0.26,Medium,6,22,Medium,5
1,Male,African-American,35,Single,0,0,0,5,1,1,225.0,"Aggrav Stalking After Injunctn,Criminal Mischief,Viol Injunct Domestic Violence,Stalking,Petit Theft $100- $300,Criminal Mischief Damage <$200","(F3),(M1),(M1),(M1),(M1),(M2)",242.0,"Possession of Cocaine,Disobey/Ran Stop Sign,Driving License Suspended,Introduce Contraband Into Jail","(F3),(0),(M2),(F3)",,38.0,1,-2.46,Low,3,-0.69,Low,4,24,Medium,6
1,Male,African-American,39,Single,0,0,0,0,0,0,0.0,Battery,(M1),,,,,0.0,1,-2.59,Low,2,-0.73,Low,4,16,Low,2
1,Male,African-American,20,Single,13,0,1,13,0,0,124.0,"Leaving the Scene of Accident,Leave Acc/Attend Veh/More $50","(F3),(M2)",,,,,124.0,4,-1.11,High,8,0.9,High,10,16,Low,2
1,Female,African-American,33,Single,0,0,0,0,0,0,2.0,Neglect Child / No Bodily Harm,(F3),,,,,2.0,1,-2.88,Low,2,-1.45,Low,2,16,Low,2
1,Male,African-American,65,Single,0,0,0,11,0,0,,Possession of Cocaine,(F3),,,,37.0,,3,-2.18,Low,4,0.8,High,10,25,Medium,6
1,Male,Other,59,Married,0,0,0,1,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.73,Low,1,-2.62,Low,1,13,Low,1
1,Male,Hispanic,30,Single,0,0,0,1,0,0,17.0,"Tamper With Victim,Battery","(F3),(M1)",,,,,17.0,3,-1.5,Medium,6,0.44,High,9,25,Medium,6
1,Male,Caucasian,29,Single,0,0,0,7,0,0,14.0,"Dealing in Stolen Property,False Ownership Info/Pawn Item","(F2),(F3)",,,,,14.0,2,-1.52,Medium,6,-0.2,Medium,6,20,Low,3
1,Female,African-American,37,Single,0,0,0,4,0,0,,Possession Of Paraphernalia,(MO3),,,,,,1,-2.5,Low,3,-0.59,Medium,5,16,Low,2
1,Female,Caucasian,33,Married,0,0,0,1,0,0,85.0,"Battery on Law Enforc Officer,Disorderly Conduct,Trespass Struct/Conveyance","(F3),(M2),(M2)",,,,,85.0,2,-1.92,Medium,5,-0.36,Medium,7,22,Medium,5
1,Male,African-American,27,Single,0,0,0,2,1,0,132.0,"Burglary Structure Unoccup,Crimin Mischief Damage $1000+,Petit Theft","(F3),(F3),(M2)",,Extradition/Defendants,(M1),,132.0,2,-1.46,Medium,7,-0.01,Medium,7,22,Medium,5
1,Female,African-American,29,Single,0,0,0,9,1,0,15.0,"Poss Anti-Shoplifting Device,Petit Theft","(F3),(M2)",1.0,Crimin Mischief Damage $1000+,(F3),,15.0,2,-1.89,Medium,5,-0.18,Medium,7,20,Low,4
1,Male,Native American,26,Single,0,0,0,11,1,1,242.0,Possession of Cocaine,(F3),,Battery,(M1),,1.0,3,-1.92,Medium,5,0.28,High,8,21,Low,4
1,Male,African-American,45,Single,0,0,0,14,0,0,169.0,Robbery / No Weapon,(F2),,,,449.0,169.0,2,-2.77,Low,2,0.02,Medium,7,28,High,8
1,Male,African-American,24,Single,0,0,3,3,1,1,44.0,"Poss Wep Conv Felon,Aggravated Assault W/Dead Weap","(F2),(F3)",,"Battery,Criminal Mischief>$200<$1000","(M1),(M1)",,44.0,4,-0.87,High,9,0.69,High,10,29,High,8
1,Male,African-American,43,Single,0,0,0,5,0,0,1.0,"Poss Wep Conv Felon,Drv W/O Lghts Twilght/Fog/Rain,Poss Wep Conv Felon,Poss Wep Conv Felon,Poss Wep Conv Felon,Poss Wep Conv Felon,Poss Wep Conv Felon","(F2),(0),(F2),(F2),(F2),(F2),(F2)",,,,746.0,1.0,3,-1.87,Medium,5,0.35,High,9,26,Medium,7
1,Male,Caucasian,31,Single,0,0,0,1,0,0,1.0,"Possession of Cannabis,Susp Drivers Lic 1st Offense,Expired Tag/Infraction,Side Wind/Rest Sunscreen","(F3),(M2),(0),(0)",,,,,1.0,1,-2.8,Low,2,-0.51,Medium,5,17,Low,2
1,Female,Caucasian,50,Single,0,0,0,2,0,0,1.0,Battery on a Person Over 65,(F3),,,,,1.0,1,-2.4,Low,3,-1.64,Low,2,23,Medium,6
1,Male,African-American,42,Single,0,0,0,10,0,0,67.0,"Possession of Cocaine,Possess Drug Paraphernalia,Bike/Lights None Or Improper","(F3),(M1),(0)",,,,357.0,67.0,3,-1.52,Medium,6,0.48,High,9,28,High,8
1,Male,African-American,37,Single,0,0,0,11,1,1,1.0,Battery,(M1),60.0,Battery,(M1),216.0,2.0,2,-2.41,Low,3,0.02,Medium,7,23,Medium,5
1,Male,African-American,53,Single,0,0,0,13,0,0,91.0,"Poss of Cocaine W/I/D/S 1000FT Park,Del Cannabis At/Near Park","(F2),(F2)",,,,290.0,91.0,2,-1.58,Medium,6,-0.04,Medium,7,33,High,9
1,Male,African-American,43,Single,0,0,0,4,1,0,38.0,Poss Cocaine/intent To Del/sel,(F2),5.0,"Unnatural/Lascivious Act,Driving License Suspended","(M2),(M2)",,38.0,1,-3.07,Low,1,-1.52,Low,1,18,Low,3
1,Male,African-American,26,Single,0,0,0,4,1,0,1.0,"Poss3,4 Methylenedioxymethcath,Susp Drivers Lic 1st Offense,Side Wind/Rest Sunscreen,Imp Sunscrn At Top Of Wndshld","(F3),(M2),(0),(0)",1.0,"Driving License Suspended,Fail Wear Safety Belt/Operator","(M2),(0)",575.0,36.0,3,-1.93,Medium,5,0.19,High,8,23,Medium,5
1,Male,Caucasian,28,Single,0,0,0,0,0,0,1.0,"Possession of Cannabis,Possess Drug Paraphernalia","(F3),(M1)",,,,,1.0,1,-2.83,Low,2,-1.22,Low,2,12,Low,1
1,Male,Caucasian,19,Single,0,0,0,0,0,0,1.0,"Burglary Conveyance Unoccup,Burglary Conveyance Unoccup,Grand Theft in the 3rd Degree","(F3),(F3),(F3)",,,,,1.0,2,-1.68,Medium,6,-0.78,Low,3,13,Low,1
1,Male,African-American,37,Single,0,0,0,0,0,0,0.0,"Resist Officer w/Violence,Depriv LEO of Protect/Communic,Trespass/Property/Other Structure,Corrupt Public Servant","(F3),(F3),(M1),(F3)",,,,,0.0,1,-3.08,Low,1,-1.52,Low,1,13,Low,1
1,Female,Caucasian,30,Single,0,0,0,1,0,0,0.0,"Petit Theft $100- $300,Possess Drug Paraphernalia","(M1),(M1)",,,,,0.0,1,-2.74,Low,2,-1.14,Low,3,24,Medium,6
1,Male,African-American,27,Single,0,0,0,6,1,0,2.0,"Fabricating Physical Evidence,Resist/Obstruct W/O Violence,Trespass Struct/Conveyance","(F3),(M1),(M2)",0.0,"Resist/Obstruct W/O Violence,Trespass Other Struct/Conve","(M1),(M1)",,84.0,2,-1.5,Medium,6,0.15,Medium,7,21,Low,3
1,Male,Caucasian,39,Married,0,0,0,9,1,0,1.0,Possession of Cocaine,(F3),,"Driving License Suspended,Speed Posted Municip/State Rd-Driver","(M2),(0)",,1.0,1,-2.25,Low,3,-0.51,Medium,5,16,Low,2
1,Male,Caucasian,37,Single,0,0,0,4,1,1,0.0,"Aggravated Battery / Pregnant,Aggravated Assault w/Firearm","(M1),(M1)",35.0,Viol Injunct Domestic Violence,(M1),,35.0,1,-2.45,Low,3,-0.64,Low,4,21,Low,4
1,Male,Caucasian,22,Single,0,0,0,3,1,0,11.0,Battery,(M1),13.0,Possession of Cocaine,(F3),,11.0,3,-1.51,Medium,6,0.62,High,10,18,Low,3
1,Male,African-American,42,Single,0,0,0,1,0,0,3.0,"Battery,Battery","(M1),(M1)",,,,,3.0,1,-3.63,Low,1,-1.92,Low,1,13,Low,1
1,Male,Caucasian,25,Single,0,0,0,0,0,0,2.0,"Possession Of Heroin,Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia","(F3),(M1),(M1)",,,,,2.0,2,-2.1,Low,4,-0.2,Medium,6,18,Low,3
1,Male,Hispanic,39,Single,0,0,0,2,0,0,1.0,Robbery W/Firearm,(F1),,,,,1.0,1,-3.1,Low,1,-1.53,Low,1,18,Low,3
1,Male,Hispanic,26,Single,0,0,0,1,0,0,1.0,"Grand Theft in the 3rd Degree,Fraudulent Use of Credit Card","(F3),(F3)",,,,,1.0,1,-2.32,Low,3,-0.39,Medium,5,14,Low,1
1,Female,Caucasian,28,Separated,0,0,0,0,0,0,1.0,DOC/Cause Public Danger,(MO3),,,,,1.0,2,-2.79,Low,2,-0.45,Medium,6,26,Medium,7
1,Male,African-American,25,Single,0,0,0,0,1,0,2.0,Battery,(M1),,Defrauding Innkeeper,(M2),,2.0,1,-2.25,Low,3,-0.35,Medium,5,14,Low,1
1,Male,Caucasian,58,Single,0,0,0,1,0,0,3.0,"Practice Dentistry w/o License,Operating Dental Lab W/O Lic","(F3),(M2)",,,,,10.0,1,-4.13,Low,1,-2.53,Low,1,18,Low,3
1,Male,Caucasian,22,Single,0,0,0,2,0,0,3.0,"Pos Cannabis W/Intent Sel/Del,Possession of Cannabis,Possess Drug Paraphernalia","(F3),(F3),(M1)",,,,,3.0,1,-2.14,Low,4,-0.47,Medium,5,13,Low,1
1,Female,Caucasian,29,Single,0,0,0,1,1,0,2.0,Driving Under The Influence,(M1),1.0,"Possession Of Alprazolam,Poss Pyrrolidinovalerophenone,Vehicle W/O Lights At Night,Fail To Drive In A Single Lane,Fail Wear Safety Belt/Operator,Emer Veh/Fail Warn/Traff,Driving Under The Influence","(F3),(F3),(0),(0),(0),(0),(M1)",,16.0,1,-2.55,Low,3,-0.59,Medium,5,14,Low,1
1,Male,African-American,33,Single,0,0,0,8,0,0,3.0,Aggravated Assault W/Dead Weap,(F3),,,,,3.0,1,-2.53,Low,3,-0.41,Medium,5,19,Low,3
1,Male,African-American,38,Single,0,0,0,0,0,0,1.0,"Felony Battery (Dom Strang),Battery,Tampering With A Victim,False Imprisonment","(F3),(M1),(F2),(F3)",,,,,1.0,1,-3.37,Low,1,-1.9,Low,1,19,Low,3
1,Male,African-American,21,Single,0,0,0,0,0,0,1.0,"Agg Fleeing/Eluding High Speed,Lve/Scen/Acc/Veh/Prop/Damage,Pers/Inj/Prot/Ins Require,Fail To Use Due Care,Fail Wear Safety Belt/Operator,Reckles Driv/Pers-INJ Prop Dam","(F2),(M2),(0),(0),(0),(M1)",,,,,241.0,2,-1.28,Medium,7,-0.12,Medium,7,15,Low,1
1,Male,Caucasian,38,Single,0,0,0,2,0,0,19.0,Possession Of Heroin,(F3),,,,,19.0,1,-2.85,Low,2,-0.81,Low,3,24,Medium,6
1,Male,African-American,20,Single,0,0,0,0,-1,0,,,,,,,,0.0,4,0.12,High,10,0.94,High,10,20,Low,3
1,Male,African-American,59,Divorced,0,0,0,22,1,0,69.0,"Felony Petit Theft,Tresspass in Structure or Conveyance","(F3),(M1)",72.0,"Poss Wep Conv Felon,Grand Theft in the 3rd Degree","(F2),(F3)",,114.0,2,-1.63,Medium,6,-0.22,Medium,6,29,High,8
1,Male,African-American,33,Married,0,0,0,0,-1,0,,,,,,,,1.0,1,-3.05,Low,1,-1.58,Low,1,14,Low,1
1,Male,Other,29,Single,0,0,0,4,1,0,1.0,Battery,(M1),,Susp Drivers Lic 1st Offense,(M2),,1.0,1,-2.16,Low,4,-0.48,Medium,5,21,Low,4
1,Male,African-American,57,Single,0,0,0,9,0,0,,Grand Theft (Motor Vehicle),(F3),,,,571.0,,1,-1.8,Medium,5,-0.47,Medium,5,21,Low,4
1,Male,Caucasian,53,Single,0,0,0,0,1,0,4.0,Battery,(M1),,"Driving License Suspended,Fail To Stop Steady Red Signal","(M2),(0)",,4.0,1,-2.59,Low,2,-1.14,Low,2,17,Low,2
1,Male,African-American,33,Single,0,0,0,2,1,1,1.0,Aggrav Battery w/Deadly Weapon,(F2),0.0,"Resist/Obstruct W/O Violence,Trespass Other Struct/Convey","(M1),(M1)",,1.0,3,-1.43,Medium,7,0.13,High,8,26,Medium,7
1,Female,African-American,45,Married,0,0,0,0,-1,0,,,,,,,,2.0,1,-3.79,Low,1,-2.25,Low,1,11,Low,1
1,Male,Caucasian,45,Married,0,0,0,1,0,0,1.0,"Poss Cocaine/Intent To Del/Sel,Pos Cannabis W/Intent Sel/Del,Speed Con/Zone Workers/Equip,Possession of Cocaine,Possession of Cannabis","(F2),(F3),(0),(F3),(F3)",,,,,1.0,1,-3.62,Low,1,-2.02,Low,1,12,Low,1
1,Male,Caucasian,58,Married,0,0,0,1,0,0,1.0,Battery,(M1),,,,523.0,1.0,1,-3.31,Low,1,-1.93,Low,1,18,Low,3
1,Male,Caucasian,51,Single,0,0,0,1,0,0,,Battery,(M1),,,,,,1,-3.89,Low,1,-2.32,Low,1,13,Low,1
1,Female,Caucasian,20,Single,0,0,0,0,0,0,385.0,"Robbery W/Firearm,Grand Theft (Motor Vehicle)","(F1),(F3)",,,,,385.0,4,-1.13,High,8,0.68,High,10,13,Low,1
1,Male,African-American,25,Single,0,0,2,11,1,0,321.0,"Fleeing Or Attmp Eluding A Leo,Resist/Obstruct W/O Violence,DWLS/License Susp/Revoked,Speeding (Speed Not Indicated),Fail To Obey Traffic Sign,Grand Theft (Motor Vehicle)","(F3),(M1),(M2),(0),(0),(F3)",321.0,"Burglary Unoccupied Dwelling,Possession Burglary Tools,Grand Theft in the 3rd Degree","(F2),(F3),(F3)",459.0,321.0,4,-1.12,High,8,0.41,High,9,23,Medium,5
